"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
30,2,2,2,2,4,1,1,1,1,9,1,2,4,5,4,2,1,3,2,5,1,2,"si.opp",5,8.1,3,"control",4,7.9,5,1,1,"5fdf8148-fbf8-f6d2-4312-77b5f764a605","To earn gift cards","None"
38,1,1,2,2,2,3,3,3,3,13,2,2,5,4,5,6,1,5,4,6,2,5,"si.opp",5,7.7,3,"m.supp",5,8.9,5,5,6,"5fdf8126-4b3c-6dac-ee35-61d23dd6794f","To contribute my views and knowledge","More like this survey"
1,2,1,2,2,4,1,1,1,2,9,1,1,3,5,6,6,2,6,3,5,3,4,"si.supp",4,7,4,"si.opp",4,7.5,3,2,1,"5fdf8196-3e87-a703-e3bc-0213ae09b088","Free stuff",NA
18,4,2,2,1,5,1,1,1,1,13,4,5,4,5,6,2,5,5,4,2,4,5,"si.supp",5,10,3,"m.supp",5,8.6,5,1,5,"5fdf8172-33c8-f18e-641f-91ab94f66a27","Have downtime and to win points",NA
1,1,2,2,2,6,3,1,3,1,13,5,4,6,5,5,4,3,4,3,5,4,2,"si.opp",4,6.4,3,"si.opp",4,7.2,5,1,2,"5fdf8394-f8b2-d06d-82ae-e1ce44137afc","Get rewards for game","No"
5,6,1,2,2,6,1,1,2,2,12,6,3,4,5,5,4,5,6,5,1,5,4,"si.supp",5,8.7,1,"m.supp",5,8.7,5,3,1,"5fdf8333-1096-d10c-ce28-90cfbb7c9784","To make money","Very perfect survey"
17,2,2,2,6,4,4,3,3,3,9,6,6,6,6,6,2,4,6,6,6,6,5,"m.supp",5,10,3,"m.opp",5,10,5,5,2,"5fdf830f-b5a4-44df-12dc-ad629ed724e6","10/15/19",NA
8,2,2,2,2,5,1,1,1,2,11,4,5,5,6,6,4,4,6,5,5,5,2,"m.opp",4,6.1,3,"si.supp",3,4.2,5,5,3,"5fdf8499-257d-b3a6-01f9-e19297b02e06","Mobile games",NA
1,2,1,2,2,4,2,1,2,1,11,4,4,4,3,3,3,2,3,2,3,4,4,"m.supp",3,9.4,4,"si.opp",2,6.6,4,2,1,"5fdf85fd-bdf4-918b-8791-c2db53d09e6a",NA,NA
26,8,1,2,2,4,1,1,1,1,12,4,5,6,5,6,3,5,3,3,5,4,4,"m.supp",5,9.7,3,"si.supp",5,10,5,5,2,"5fdf858e-248b-864b-7cc8-55881bc6c999","Points & Money","Do not let the fascist trump crime family take over America. Fuck magats"
29,2,1,2,2,6,2,1,2,1,11,6,4,6,6,6,1,6,1,1,6,4,3,"control",1,1,3,"si.opp",2,3,5,4,2,"5fdf853a-6077-29a9-66de-5ab11cf6e2fa","To get free gifts for online games ",NA
5,4,2,2,1,6,1,2,1,2,12,4,1,4,5,6,5,4,3,3,4,4,3,"control",3,4.3,3,"si.supp",4,8,5,2,3,"5fdf85cf-7c8c-a385-7fe0-857396c7ae83","For extra things in games or money",NA
5,4,2,2,1,6,1,2,1,2,12,4,1,4,5,6,5,4,3,3,4,4,3,"control",3,4.3,3,"si.supp",4,8,5,2,3,"5fdf85cf-7c8c-a385-7fe0-857396c7ae83","For extra things in games or money",NA
14,8,2,2,2,2,3,3,3,3,12,6,5,6,5,6,2,3,5,3,6,3,4,"control",2,4.5,3,"control",4,8,5,2,1,"5fdf8535-93e9-c801-e449-b21157e22a9d","Extra money ","US citizens should not pay for Healthcare for non citizens.  "
18,1,2,2,2,6,3,3,3,3,12,5,6,6,6,6,6,1,6,1,1,1,1,"si.opp",4,7.9,3,"m.supp",4,7.3,5,1,3,"5fdf76ce-8785-7e31-f21a-374b23b30bc9","no particular reason ",NA
58,1,2,2,4,6,2,1,2,1,12,2,2,2,4,5,4,3,3,4,4,4,3,"si.opp",1,1.1,3,"control",5,8.5,5,5,2,"5fdf7721-0237-e505-8cfb-ca45fedb96f2","like having my opinions heard - and have time","Ethical questions could be expressed more clearly.........."
1,3,2,2,4,3,2,2,2,1,10,5,3,2,4,4,2,3,3,3,3,2,4,"si.supp",2,3.8,4,"m.opp",2,5.1,3,3,4,"5fdf88fd-5122-bda7-f6e2-83b35389c612","Cuz the prizes and gift cards are so. I’ve ","Na"
1,3,2,2,4,3,2,2,2,1,10,5,3,2,4,4,2,3,3,3,3,2,4,"si.supp",2,3.8,4,"m.opp",2,5.1,3,3,4,"5fdf88fd-5122-bda7-f6e2-83b35389c612","Cuz the prizes and gift cards are so. I’ve ","Na"
21,4,2,2,1,3,3,3,2,2,12,3,4,4,6,5,6,1,6,4,1,2,3,"si.opp",2,5.9,3,"si.opp",5,9.7,5,3,2,"5fdf8652-7d00-7990-63ad-504e1de1ab27","For more money","They were straightforward"
16,6,1,2,6,4,1,1,1,1,10,6,6,6,6,6,5,5,5,2,6,2,6,"si.supp",4,7.7,3,"si.supp",5,9.5,5,3,1,"5fdf8986-bfa8-0e16-1932-c6f94a3c9a20","June","Nothing "
19,2,1,2,2,4,4,3,3,3,11,1,1,1,5,6,6,1,1,1,6,1,2,"si.opp",5,8,3,"si.opp",5,6.4,5,3,6,"5fdf8c53-2caa-68aa-3cee-5354714813be","To share my opinion ","None "
14,3,1,2,2,6,2,1,2,1,12,5,4,4,6,6,2,1,1,5,5,1,6,"si.opp",1,7.7,3,"m.opp",3,5.8,1,3,4,"5fdf8db5-6c13-fbd9-a9f2-5ba98734e37a","I started answering surveys ",NA
17,4,1,2,2,7,1,1,2,1,14,4,1,4,5,5,4,1,2,5,5,3,3,"si.supp",1,8.3,2,"control",1,8.1,4,1,1,"5fdf9589-65ff-7839-dd12-10d1cea32920","Good","Good"
17,4,1,2,2,7,1,1,2,1,14,4,1,4,5,5,4,1,2,5,5,3,3,"si.supp",1,8.3,2,"control",1,8.1,4,1,1,"5fdf9589-65ff-7839-dd12-10d1cea32920","Good","Good"
13,3,1,2,2,6,3,2,3,1,12,4,4,4,3,3,3,4,4,4,3,3,3,"si.opp",3,5.6,3,"m.supp",3,7.3,5,4,2,"5fdf95bc-a6ce-7c20-28d3-f83e51884caa","March",NA
1,8,1,2,6,4,3,2,3,1,6,4,4,4,3,5,3,6,6,6,6,6,6,"m.opp",5,4.8,3,"si.supp",2,3,5,4,1,"5fdf9613-c355-d2ab-1743-3db4e9b91665","Money",NA
1,3,1,2,2,7,1,1,1,1,14,5,3,5,5,6,5,2,5,6,6,3,5,"si.supp",4,9,3,"m.supp",5,10,5,2,2,"5fdf9768-a5c7-13fa-6b56-95e819d4c826","To kill time","Nonother"
41,6,1,2,2,2,1,1,1,1,10,4,4,3,4,3,3,1,5,1,4,4,3,"m.opp",2,4.9,1,"si.supp",3,5.1,3,2,1,"5fdf9897-ae7d-6b5c-c902-ba7bda183f8f","Points and get free stuff","Na"
40,6,1,2,2,5,2,1,2,1,13,4,4,4,4,6,5,2,3,3,5,2,3,"si.supp",1,1.6,3,"m.supp",2,4.2,5,3,1,"5fdf9844-f2ed-0063-5bf5-e167b0508382","the money",NA
1,3,1,2,1,7,1,1,1,1,10,6,6,6,6,6,6,4,6,6,6,6,4,"si.opp",5,10,3,"si.supp",5,9.4,5,2,1,"5fdf9a19-9098-a008-256a-21647db52a6f","Free gold",NA
21,3,1,2,2,4,1,1,1,1,10,3,3,3,5,5,3,3,3,4,4,3,3,"si.opp",4,8.5,3,"si.supp",3,7.8,5,4,2,"5fdf9e45-dd25-7b29-52cd-dc076378d57a","To give real opinions ",NA
8,4,1,2,2,2,1,2,1,2,12,5,4,5,4,6,4,4,3,4,4,1,3,"si.opp",3,5.3,3,"si.supp",4,7.7,5,1,1,"5fdf9dd2-388f-2f4e-3c9a-c38d0a50f74f","I wanted extra money",NA
26,1,1,2,2,5,3,3,3,3,11,1,1,1,3,6,6,1,1,6,6,1,1,"m.supp",5,8.9,4,"si.supp",5,8.2,5,1,6,"5fdf9fa4-cf59-700c-9bf7-5c0c1b2d89fe","Game reward","None"
50,8,1,2,4,6,4,3,3,3,14,1,3,6,4,5,5,1,6,2,6,1,1,"control",3,5,4,"si.opp",1,10,3,2,6,"5fdfa791-dc5c-1fcb-cf99-1dfaa170f266","???¿",NA
27,3,1,2,6,2,1,1,1,1,9,4,4,2,1,3,2,2,3,3,2,4,3,"si.opp",1,5.1,5,"si.opp",1,5.6,3,3,2,"5fdfab08-aafe-eccc-720d-1331e6d2b149","because","none"
24,3,1,2,2,3,1,2,3,3,10,5,5,5,2,5,6,5,4,3,6,6,2,"si.opp",4,7.6,2,"m.supp",2,7.8,4,3,1,"5fdfac17-73ac-2d28-6b03-d7c53599be0a","To make extra money",NA
6,2,1,2,2,2,2,2,2,1,11,2,4,3,5,4,4,4,4,3,6,3,5,"si.opp",2,4.7,4,"si.supp",3,3,5,3,3,"5fdfaf91-4fc6-d79a-23f7-57133dc17c84","2014","I like this survey it’s nice "
3,2,2,2,2,3,2,1,3,3,4,5,4,4,3,3,4,4,3,3,5,2,3,"control",4,9.3,4,"si.opp",4,7.5,3,4,2,"5fdfafff-3353-1d84-812c-19b8ca329463",NA,"Zbdndbd"
1,8,2,2,3,1,2,1,1,2,3,1,3,2,3,4,2,1,4,3,5,3,3,"m.supp",3,2.1,3,"si.supp",3,1.9,3,3,1,"5fdfafaf-7b23-e666-6dd7-124dd2d7d8b3",NA,"None"
1,8,2,2,3,1,2,1,1,2,3,1,3,2,3,4,2,1,4,3,5,3,3,"m.supp",3,2.1,3,"si.supp",3,1.9,3,3,1,"5fdfafaf-7b23-e666-6dd7-124dd2d7d8b3",NA,"None"
1,2,2,2,1,1,1,1,2,2,10,2,1,5,NA,NA,NA,1,3,2,NA,NA,NA,"control",3,5.5,3,"m.supp",1,6.8,7,3,2,"5fdfafb4-1a31-e2c4-59bc-d566b0ec62ce","2007","Nice survey "
41,1,2,2,4,1,2,1,2,1,9,6,4,3,4,6,6,2,5,3,6,1,6,"si.opp",3,8.8,3,"si.opp",3,5.1,7,1,6,"5fdfaf8c-fdcc-413d-3604-91a32b89675a","I don't know",NA
1,3,2,2,4,1,1,1,2,2,9,5,4,4,4,5,5,3,4,2,4,4,2,"si.opp",3,4.3,1,"m.supp",3,4.3,1,5,2,"5fdfafbf-fbec-72f6-e095-572b07a2fd16","For money ","None "
1,3,2,2,4,1,1,1,2,2,9,5,4,4,4,5,5,3,4,2,4,4,2,"si.opp",3,4.3,1,"m.supp",3,4.3,1,5,2,"5fdfafbf-fbec-72f6-e095-572b07a2fd16","For money ","None "
13,1,2,2,2,7,2,2,3,1,12,5,3,5,4,6,3,2,4,1,NA,NA,NA,"si.opp",1,1.5,3,"m.opp",4,8,5,5,3,"5fdfb012-3921-9c12-998c-0fe0f8c2489f","Incentives and wanting to help research activities ",NA
5,1,2,2,2,5,3,1,1,2,11,6,6,6,6,6,5,2,1,4,NA,NA,NA,"si.opp",3,4.3,3,"si.supp",1,2.7,3,5,4,"5fdfb0d9-47cb-3e60-7503-4ec31260bf2f","Rewards ","None"
5,1,2,2,2,5,3,1,1,2,11,6,6,6,6,6,5,2,1,4,NA,NA,NA,"si.opp",3,4.3,3,"si.supp",1,2.7,3,5,4,"5fdfb0d9-47cb-3e60-7503-4ec31260bf2f","Rewards ","None"
14,3,2,2,4,1,3,2,3,3,10,6,6,6,6,6,1,1,1,1,3,1,1,"si.supp",5,10,3,"si.opp",5,10,5,1,6,"5fdfb079-a6a7-2a09-9175-55e57988174f",NA,NA
1,3,2,2,1,2,1,2,1,2,11,4,6,6,5,6,6,3,3,3,5,2,3,"si.opp",4,9.1,3,"si.opp",4,7.2,5,5,1,"5fdfb0bd-c823-21c6-a4ee-02cb991eacc1","Awards through games","N/a"
5,1,2,2,2,2,1,2,1,2,12,5,5,5,5,5,4,3,4,2,1,4,2,"si.opp",3,5.1,3,"control",3,5.2,5,2,2,"5fdfb087-e1ea-2291-f5ad-5adef3aa3f06","I had spare time and needed extra money. ",NA
22,2,1,2,2,2,3,2,3,3,8,1,6,6,1,2,3,1,3,3,6,1,6,"m.supp",3,5.8,3,"m.supp",3,5.8,5,2,2,"5fdfb074-f9df-7883-a53d-3558ac5e2940","For points on current app",NA
22,2,1,2,2,2,3,2,3,3,8,1,6,6,1,2,3,1,3,3,6,1,6,"m.supp",3,5.8,3,"m.supp",3,5.8,5,2,2,"5fdfb074-f9df-7883-a53d-3558ac5e2940","For points on current app",NA
22,2,1,2,2,2,3,2,3,3,8,1,6,6,1,2,3,1,3,3,6,1,6,"m.supp",3,5.8,3,"m.supp",3,5.8,5,2,2,"5fdfb074-f9df-7883-a53d-3558ac5e2940","For points on current app",NA
18,1,2,2,2,3,3,1,3,1,12,5,4,5,5,5,5,4,5,4,6,4,3,"m.supp",5,9.5,3,"si.supp",5,10,5,1,1,"5fdfb161-8359-9cfb-fde8-50eb78eea7ad","To earn money",NA
9,1,1,2,2,4,1,1,1,1,9,6,4,6,6,4,4,2,3,5,4,3,2,"si.opp",3,6.8,3,"m.supp",3,5.9,5,5,1,"5fdfb183-bc91-7caa-138b-36a8c0908b9e","Rewards",NA
12,1,2,2,6,1,3,3,2,1,9,1,6,6,6,6,6,1,6,3,3,1,6,"control",1,3.1,3,"m.supp",5,9,5,3,1,"5fdfb0e0-4ada-716b-92ce-65a93f68f76f","Extra income ",NA
37,1,1,2,2,2,3,2,3,3,10,6,6,6,6,6,2,1,1,1,6,1,1,"si.opp",2,3.9,3,"si.supp",2,4.7,5,3,2,"5fdfb0c1-8478-0d3e-e1f4-b637f424d4fa","Add it up","No"
24,1,2,2,2,3,1,1,1,1,12,5,5,5,6,6,6,1,5,1,5,1,3,"si.supp",5,10,3,"si.supp",5,10,5,4,2,"5fdfb02d-333d-93ad-f556-5aea8c755740","To earn points for a game","No"
24,1,2,2,2,3,1,1,1,1,12,5,5,5,6,6,6,1,5,1,5,1,3,"si.supp",5,10,3,"si.supp",5,10,5,4,2,"5fdfb02d-333d-93ad-f556-5aea8c755740","To earn points for a game","No"
15,1,2,2,6,1,4,1,3,3,9,5,5,5,5,5,1,5,1,6,6,5,2,"control",3,5,3,"si.opp",1,10,5,1,6,"5fdfb085-f55d-a2a7-83a5-05164ab2cbf0","Need money to help out with bills ",NA
19,1,1,2,2,7,1,2,3,3,10,6,4,5,6,6,6,1,5,5,NA,NA,NA,"si.opp",5,10,3,"si.supp",5,10,5,1,5,"5fdfb22a-88bb-7246-de38-d2406fb6f47a","Game",NA
18,1,1,2,2,7,1,1,2,1,13,5,4,5,5,5,6,5,6,5,4,2,5,"si.supp",5,8.4,3,"m.opp",4,8.7,7,5,3,"5fdfb074-c200-649b-ea08-5a0e8e108632","To improve the quality of product","The survey was excellent"
29,1,2,2,1,2,1,1,3,3,11,5,5,5,6,6,6,1,1,1,6,4,1,"control",4,10,3,"m.supp",5,10,5,2,6,"5fdfb1d3-2fba-cf4c-ad3d-466704e8a8ae","To earn extra cash ","No comments today"
24,1,2,2,2,4,2,1,2,2,12,5,5,5,3,5,3,2,4,2,1,3,5,"si.opp",3,7.5,3,"m.supp",3,5.3,3,5,4,"5fdfb25b-350b-c9a3-1621-53e8e7ee1a68","To play games","No"
15,1,2,2,5,1,3,3,3,3,6,6,6,6,6,6,6,1,6,2,1,1,6,"control",3,5.4,3,"m.opp",3,4.7,3,1,2,"5fdfb21c-ff3a-c612-d2da-604e254ff688","Get points tword lower phone bill","No comments"
1,1,2,2,4,2,1,1,1,2,9,5,5,6,6,6,6,3,4,3,6,3,2,"si.opp",4,8.3,3,"m.opp",4,7.3,5,5,3,"5fdfb1bd-a5fe-5cbf-7a62-fe83c3881ae6","Like to voice my opinion on different topics ","This was an easy survey to do"
1,4,2,2,2,6,1,1,1,1,12,5,6,6,6,6,6,1,1,1,6,1,1,"si.opp",2,3.6,3,"si.supp",5,9.5,5,4,4,"5fdfb15c-3cfd-3ffb-8259-c0f953b0f47d","My friend ask me to",NA
11,2,1,2,2,5,1,1,2,1,9,6,4,4,4,6,6,1,1,1,6,1,4,"si.supp",3,2.8,7,"control",3,2,6,4,2,"5fdfb296-53e6-ed98-140d-ee4a28a7bbd2","Google ","Ok"
11,2,1,2,2,5,1,1,2,1,9,6,4,4,4,6,6,1,1,1,6,1,4,"si.supp",3,2.8,7,"control",3,2,6,4,2,"5fdfb296-53e6-ed98-140d-ee4a28a7bbd2","Google ","Ok"
49,2,2,2,4,2,1,2,3,3,15,2,3,2,5,5,5,2,2,1,3,2,2,"si.opp",4,9.1,3,"si.supp",4,8.9,5,4,1,"5fdfb26f-c9a0-a4f1-033b-df9aaccc67e0","Bored",NA
1,4,1,2,2,5,2,1,2,1,12,3,3,4,3,4,3,3,3,4,4,4,4,"si.opp",4,7.6,3,"si.opp",3,5.6,5,3,2,"5fdfb39a-5327-6370-c834-3f77dc6e32b7",NA,NA
20,2,1,2,4,2,2,1,1,2,9,5,4,3,5,2,3,3,4,5,5,5,5,"control",4,8.1,5,"si.opp",3,8.3,4,1,2,"5fdfb3bf-21c5-1583-a563-64334c7a3048","Money",NA
1,1,2,2,6,1,3,3,3,3,6,6,6,6,6,6,6,2,4,4,2,1,6,"si.supp",3,3.9,3,"si.opp",3,1,5,2,1,"5fdfb2bb-7c31-95f3-df09-8875f996a826","My apps","No comment"
30,1,2,2,2,3,1,1,1,1,12,5,5,5,6,6,3,2,3,1,5,4,2,"si.opp",5,8.9,3,"m.supp",5,10,5,1,1,"5fdfb36d-2456-a82d-bf30-3f9f3f05e1af","Curious","N/A"
1,1,2,2,6,1,3,3,3,3,10,5,3,3,5,4,6,2,4,3,5,3,3,"si.supp",3,7.8,3,"si.supp",4,8.5,5,5,1,"5fdfb30a-bb94-4b25-9b70-f3bfaf575c0d","Money","No"
1,1,2,2,6,1,3,3,3,3,10,5,3,3,5,4,6,2,4,3,5,3,3,"si.supp",3,7.8,3,"si.supp",4,8.5,5,5,1,"5fdfb30a-bb94-4b25-9b70-f3bfaf575c0d","Money","No"
1,1,2,2,6,1,3,3,3,3,10,5,3,3,5,4,6,2,4,3,5,3,3,"si.supp",3,7.8,3,"si.supp",4,8.5,5,5,1,"5fdfb30a-bb94-4b25-9b70-f3bfaf575c0d","Money","No"
1,1,2,2,6,1,3,3,3,3,10,5,3,3,5,4,6,2,4,3,5,3,3,"si.supp",3,7.8,3,"si.supp",4,8.5,5,5,1,"5fdfb30a-bb94-4b25-9b70-f3bfaf575c0d","Money","No"
5,2,2,2,5,4,2,1,1,1,13,4,3,3,3,3,3,4,3,4,4,4,3,"si.opp",3,7.2,6,"m.opp",2,5.9,2,4,5,"5fdfb0a8-1b5e-34de-28cc-41a71eb5fce8","Imvu high ","Sexy in such evil"
1,1,2,2,6,1,1,1,1,1,11,4,5,5,6,6,6,1,5,1,1,1,1,"si.supp",5,10,3,"control",5,10,5,2,3,"5fdfb34b-d3e4-b6a7-2edd-8a5a5076913c","To earn points ",NA
28,1,1,2,2,1,2,2,3,3,9,1,1,1,5,6,6,1,3,1,2,1,1,"m.opp",5,9.7,3,"si.supp",4,9.4,5,1,2,"5fdfb350-81c7-d22a-05ce-9f2cd9aaa0bc","Add it up points",NA
1,1,2,2,2,2,2,1,3,3,9,1,1,1,5,6,1,2,6,1,6,6,5,"si.supp",1,1,1,"m.opp",5,2.1,5,1,6,"5fdfb352-5dab-1905-78af-bddda17607fa","Free gold ",NA
25,3,2,2,5,6,1,1,2,2,9,4,1,4,4,2,5,2,3,2,3,1,4,"si.supp",2,7.7,3,"m.opp",2,6.9,5,3,2,"5fdfb429-e812-04e8-e088-29498dc56dc1",NA,"Nothing else to say thank you very much"
25,3,2,2,5,6,1,1,2,2,9,4,1,4,4,2,5,2,3,2,3,1,4,"si.supp",2,7.7,3,"m.opp",2,6.9,5,3,2,"5fdfb429-e812-04e8-e088-29498dc56dc1",NA,"Nothing else to say thank you very much"
1,1,1,2,2,3,3,3,2,1,12,5,4,2,5,5,1,1,5,5,6,1,1,"si.opp",1,1,3,"m.opp",3,5.5,5,3,1,"5fdfb2cc-8804-aa2d-1c14-0ca397c4f78b","New app to save money on my phone bill. ","Not enough information to make a completely informed decision. "
27,2,2,2,6,1,1,2,1,2,9,6,6,6,6,6,6,1,6,4,1,2,6,"control",3,7.9,3,"m.opp",1,2.3,5,3,1,"5fdfb2ea-0e55-4180-8f2f-5851dd8e9db2","I needed extra income due to domestic violence",NA
47,1,1,2,2,7,3,1,2,2,13,4,4,5,4,5,6,2,5,4,6,4,2,"si.supp",1,2.1,3,"si.supp",2,3.1,5,2,2,"5fdfb3e3-bf6a-aeda-3762-ead570c2d7de","Due to a game",NA
1,1,2,2,2,3,2,1,3,3,9,3,3,4,5,6,6,2,2,2,3,2,2,"m.opp",3,5.4,3,"control",3,5.5,5,4,2,"5fdfb422-4bf6-0667-93a9-86376ee7e291","Earn diamonds for games",NA
8,1,2,2,5,1,4,3,1,2,9,6,6,6,6,6,2,6,1,6,6,6,1,"si.opp",5,8.4,3,"m.supp",5,5.6,5,1,6,"5fdfb31e-010e-2b49-898f-b1b8baa97ed8","Needed some extra money I don’t like giving my opinion for things that I might buy in the future for that I’ve already bought",NA
45,1,1,2,2,5,1,1,3,3,12,6,6,6,6,6,5,2,1,1,5,1,1,"m.opp",3,4.3,3,"m.opp",2,4.4,5,4,6,"5fdfb430-6971-99e6-1a73-248aa2f859ce","6 months ","Make a selection for moderate.  "
8,1,2,2,5,1,4,3,1,2,9,6,6,6,6,6,2,6,1,6,6,6,1,"si.opp",5,8.4,3,"m.supp",5,5.6,5,1,6,"5fdfb31e-010e-2b49-898f-b1b8baa97ed8","Needed some extra money I don’t like giving my opinion for things that I might buy in the future for that I’ve already bought",NA
45,1,1,2,2,5,1,1,3,3,12,6,6,6,6,6,5,2,1,1,5,1,1,"m.opp",3,4.3,3,"m.opp",2,4.4,5,4,6,"5fdfb430-6971-99e6-1a73-248aa2f859ce","6 months ","Make a selection for moderate.  "
45,1,1,2,2,5,1,1,3,3,12,6,6,6,6,6,5,2,1,1,5,1,1,"m.opp",3,4.3,3,"m.opp",2,4.4,5,4,6,"5fdfb430-6971-99e6-1a73-248aa2f859ce","6 months ","Make a selection for moderate.  "
45,1,1,2,2,5,1,1,3,3,12,6,6,6,6,6,5,2,1,1,5,1,1,"m.opp",3,4.3,3,"m.opp",2,4.4,5,4,6,"5fdfb430-6971-99e6-1a73-248aa2f859ce","6 months ","Make a selection for moderate.  "
1,1,2,2,4,6,3,2,3,1,13,5,4,5,5,6,3,1,3,1,4,2,2,"m.opp",3,7,3,"m.opp",3,6.1,5,4,6,"5fdfb494-393e-711e-e22a-d92ee8e9a530","To get diamonds for the design homes game","No comments. "
33,3,1,2,1,3,1,1,2,2,11,4,4,2,6,6,5,1,5,2,6,1,5,"si.supp",5,8.3,3,"m.supp",4,7.3,5,3,2,"5fdfb41c-2836-77ec-93bb-f3cd436a29e6","To help out","No comment"
1,1,2,2,6,6,1,1,1,1,12,3,3,4,3,4,5,5,5,2,2,4,5,"m.supp",3,5.1,3,"m.opp",3,6,5,2,2,"5fdfb4d1-89a9-3322-819a-b95f4e79f7c9","For a game ",NA
23,1,1,2,1,6,1,1,2,1,12,6,6,6,NA,NA,NA,5,6,6,5,6,6,"si.supp",4,10,3,"m.opp",4,9.7,1,3,4,"5fdfb4ff-2cb1-108a-b827-f9b949610f6f","Good quality survey","Good quality products and"
21,3,1,2,1,2,3,3,3,3,9,1,1,1,6,6,6,1,6,1,1,1,2,"si.supp",4,7,4,"si.opp",4,5.6,3,5,2,"5fdfb39a-4ff9-7124-724a-aef9ed6f098e","To help and to get money","I love it"
48,1,2,2,2,3,1,1,1,1,13,5,5,5,6,6,5,4,3,3,4,4,3,"si.supp",5,8.8,3,"control",5,8.2,5,5,2,"5fdfb416-a107-04c9-0fe4-9b0c5e050ac7","Interesting ","None "
31,1,1,2,2,6,2,1,2,1,11,1,5,6,6,6,1,3,5,3,NA,NA,NA,"m.opp",1,1.2,3,"m.supp",1,1.4,5,4,1,"5fdfb526-89e6-9c14-60d9-eead2e6c3c4d","To get game currency ",NA
8,1,2,2,1,3,1,2,2,2,12,5,4,5,4,6,6,4,5,1,1,5,4,"m.opp",3,7,1,"si.opp",3,5.9,2,3,2,"5fdfb581-be86-c838-6f28-d41a94cd4ae0","To make side money to pay my bills ",NA
31,1,2,2,5,3,2,2,2,2,10,6,5,6,6,6,6,2,3,2,5,4,2,"si.opp",2,3.5,3,"m.opp",1,3.1,5,5,2,"5fdfb4ea-f264-23ae-467e-0732ffa402b5","To earn points for Listia.com.","Thank you for this opportunity to express my thoughts and opinions. "
1,1,2,2,2,6,1,2,1,2,12,4,4,4,4,6,3,3,3,3,4,2,2,"m.opp",4,5.6,3,"m.opp",3,5.7,5,4,2,"5fdfb48d-6e65-8027-a52b-1c438a80af36","To acquire points for a game",NA
23,1,1,2,2,6,2,1,2,1,10,2,2,2,1,5,1,5,6,6,6,4,4,"m.opp",1,1.8,3,"m.opp",1,1.8,5,5,5,"5fdfb597-caa5-2bcf-e1cd-0903852f0e95","Boredom loneliness anger over products changing in the wrong ways",NA
13,3,2,2,2,6,2,1,2,1,12,6,6,2,1,6,6,4,6,3,NA,NA,NA,"si.opp",2,7.5,7,"control",4,7.8,4,3,3,"5fdfb631-ec98-d97b-c2f5-3fa88754d5b4","Just for fun and participation","Great survey! :)"
13,3,1,2,3,3,1,1,1,1,12,4,5,6,5,6,5,4,3,2,NA,NA,NA,"control",4,7.2,3,"si.opp",3,5.3,5,1,5,"5fdfb5a3-39a9-77c8-3ca8-41edac6f59e2","Game rewards","no"
31,1,1,2,6,4,3,2,1,2,10,5,6,6,6,6,6,3,3,4,4,4,1,"m.supp",4,7.8,3,"control",3,5.1,5,4,3,"5fdfb520-d916-697f-341c-f81449b97366","Extra $",NA
1,1,2,2,4,1,2,1,2,1,9,6,5,6,1,6,6,1,2,2,4,1,1,"si.opp",3,6.3,3,"si.supp",3,6.4,3,1,4,"5fdfb3a9-f4e6-c842-37a7-49c440166601","Do not remember what they are doing",NA
15,1,2,2,2,6,1,2,3,3,12,4,5,5,6,6,6,2,5,5,1,1,1,"m.opp",3,3.7,3,"si.supp",4,7.3,5,3,5,"5fdfb5e7-873d-8716-de14-9ae55551b652","To earn game currency","It was interesting"
1,1,2,2,2,5,1,1,1,2,13,5,5,5,6,6,6,2,4,3,3,3,3,"si.supp",4,6,3,"si.supp",4,7.6,5,5,1,"5fdfb686-7ee7-9b8f-bbc6-bd2daed085f8","It’s fun ","No "
10,8,2,2,5,2,3,1,3,2,9,5,2,5,5,5,1,2,6,2,2,1,1,"si.opp",4,8,3,"si.supp",1,10,5,4,6,"5fdfb5b2-b60c-4c3f-627d-9a4165fb535f","Extra money ",NA
10,8,2,2,5,2,3,1,3,2,9,5,2,5,5,5,1,2,6,2,2,1,1,"si.opp",4,8,3,"si.supp",1,10,5,4,6,"5fdfb5b2-b60c-4c3f-627d-9a4165fb535f","Extra money ",NA
10,8,2,2,5,2,3,1,3,2,9,5,2,5,5,5,1,2,6,2,2,1,1,"si.opp",4,8,3,"si.supp",1,10,5,4,6,"5fdfb5b2-b60c-4c3f-627d-9a4165fb535f","Extra money ",NA
10,8,2,2,5,2,3,1,3,2,9,5,2,5,5,5,1,2,6,2,2,1,1,"si.opp",4,8,3,"si.supp",1,10,5,4,6,"5fdfb5b2-b60c-4c3f-627d-9a4165fb535f","Extra money ",NA
38,1,2,2,6,3,1,2,1,1,12,4,5,6,6,6,2,4,6,4,5,4,4,"si.opp",5,10,3,"control",4,8.5,5,5,2,"5fdfb558-934d-7931-9660-27e5b877f3ee","Boredom",NA
