"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
34,1,1,2,2,3,1,2,2,2,1,1,2,3,3,4,1,3,4,4,6,1,4,"si.supp",3,5.2,2,"si.opp",3,5.3,4,5,1,"5fdfbdd6-ace3-501f-7676-4da7cee72121","Free stuff ","None "
1,1,2,2,4,3,4,2,2,2,1,6,6,6,6,6,6,1,2,2,6,1,1,"control",3,5.2,3,"control",4,7,5,5,2,"5fdfbd47-9aa4-a0f9-8f42-ed5f19d265e0","I enjoy them and a feels like my opinion matters","I like it"
1,1,2,2,1,2,3,1,3,3,4,2,1,4,3,2,3,1,4,2,5,2,1,"si.opp",1,1.2,3,"m.opp",3,4.1,5,1,6,"5fdfbd7f-3078-9f15-0d62-237a7cd47598","Bored due to lockdown/pandemic",NA
1,1,1,2,4,4,3,3,3,3,5,5,5,5,6,6,6,1,4,3,4,1,1,"control",4,8.5,3,"m.supp",4,7.5,3,4,3,"5fdfbe0f-c71b-4ee6-04a2-b6dfa78078c2","They ask interesting questions.","Basically well done!"
1,1,1,2,1,3,2,1,1,2,2,5,6,6,6,6,6,4,6,6,6,2,6,"control",5,3.1,5,"m.opp",3,4.8,7,5,1,"5fdfb6f7-6caf-e19d-87c2-0c6759d1c4ab","To play games",NA
1,6,1,2,1,4,2,1,2,1,2,4,5,5,6,6,6,1,1,2,6,1,6,"si.supp",1,3.4,3,"si.opp",5,9.3,5,5,1,"5fdfc5ae-e75e-0f20-12fb-e7832511222b","Interesting and fun",NA
18,3,1,2,1,4,1,2,2,2,5,3,2,3,3,6,6,3,3,3,3,2,1,"si.opp",3,9.2,4,"control",2,10,4,1,3,"5fdf9e05-6511-7719-acdf-f77fe26b95d9","I don’t know","Canf"
33,1,1,2,2,6,3,3,3,3,4,6,5,5,6,6,4,2,5,6,6,3,5,"si.supp",2,2,3,"m.opp",3,5.4,5,3,1,"5fdfc701-dd99-fc8a-6814-58fb0d72af01","Boredom and extra income","N/A"
44,8,2,2,1,6,2,2,3,3,4,5,5,6,5,5,3,3,3,3,6,3,3,"m.supp",3,6.3,3,"si.supp",5,9.3,5,5,6,"5fdfcb00-3043-82ee-4d69-633431a84629","I want to get my 2c in to the companies from whom I buy goods and services. It is also an opportunity for me to communicate with politicians (who ask for surveys to be conducted), and thereby have my voice heard in public policy discussions.","Regarding the healthcare question ... It stated that it would cover all Americans. Then, it stated that it would be free to those >65, or with low income. What about the wealthy who are >65, with they pay anything? Also, do the rest of us have the opportunity to opt into supplemental coverages? The question was too simplified for me to give it a higher rating, but I generally support the idea of universal coverage. If the State can mandate auto insurance for all drivers, the G should be able to mandate health insurance. Another thing: Why aren't pharmaceuticals treated like monopolies? Granting a monopoly to a new med (instead of a patent) would allow regulation of price AND ensuring of profit. Just saying that it'd be more equitable than what we now do, PLUS it would encourage research into treatments of less numerate pathologies. "
32,4,2,2,2,3,1,2,1,2,4,6,6,6,6,6,4,2,6,1,3,2,4,"control",4,9,3,"si.supp",5,10,5,5,2,"5fdfd2a7-ace7-0573-000b-f55f49853ea1","extra income",NA
29,4,1,2,2,6,1,2,2,2,5,5,4,4,3,5,6,2,6,2,1,2,5,"control",4,7.5,3,"si.opp",4,7.6,1,4,3,"5fdfd32b-6249-6661-d6c4-fe27d84de448","To express my opinions and share my thoughts",NA
1,4,2,2,5,4,2,2,2,2,5,5,5,5,6,6,5,1,3,3,4,3,4,"si.supp",2,5.4,3,"si.opp",2,6.4,5,4,3,"5fdfd4cc-e516-7c6c-0cc1-bab7f3a2c28d",NA,"No"
41,4,1,2,4,3,3,2,1,2,4,5,5,6,6,6,1,3,5,4,4,3,4,"si.supp",4,7.3,3,"control",5,9.1,5,5,1,"5fdfd42f-1984-331f-db54-810c36e31eb0","extra income",NA
37,3,1,2,4,3,1,1,1,2,2,4,5,6,5,6,2,5,6,6,6,1,4,"si.supp",5,9.6,3,"si.opp",5,8,5,5,3,"5fdfd6c6-bdb2-a830-7d13-3227dcdbb919","2015","Thank you for the opportunity "
21,3,2,2,4,3,2,1,2,1,4,6,6,6,4,2,4,2,2,4,5,4,5,"m.supp",3,7.7,3,"si.supp",3,2.6,3,4,1,"5fdfddbc-3900-405b-8ec1-c0e7d92806da","Because idk","why is it so many questions on here .?"
1,2,2,2,2,1,2,1,2,1,2,6,3,2,6,3,4,3,3,3,6,4,4,"m.supp",2,4.4,5,"si.opp",4,5.4,4,4,3,"5fdfde18-4027-2320-87ca-d6d048b080f4","I don't know","I don't know"
1,1,2,2,2,7,2,1,2,1,4,5,4,6,6,6,2,1,4,2,1,1,4,"m.supp",3,5.3,3,"m.supp",3,5.8,5,5,1,"5fdfdd7e-7bc7-8c79-55fe-b74c2c619438","Save money for vacation.",NA
6,2,2,2,4,3,2,1,3,1,3,1,1,1,2,5,2,1,1,1,2,2,2,"m.opp",1,7.3,2,"si.opp",4,3.4,1,2,1,"5fdfdd83-9b57-92e7-73b6-b8fc4ee47aa4","Rewards",NA
1,2,2,2,1,3,2,2,2,2,2,3,4,3,5,5,6,3,5,4,3,3,3,"m.supp",3,3.1,3,"si.opp",4,5.8,5,1,1,"5fdfdddc-b7d9-9548-c3d5-8876858785ea","2020","This servey is hansbsgjsnsbzhsisnbshs"
3,1,2,2,3,1,3,2,3,2,2,6,5,4,3,4,5,5,3,3,2,4,3,"si.opp",4,8.6,3,"m.supp",2,4.9,5,2,1,"5fdfddee-d9af-d7ad-7d96-112348bdb3ae","Discounts online ","Vetch deals "
4,2,2,2,1,6,1,2,1,2,5,6,5,5,6,3,6,4,4,1,3,5,3,"control",3,5.5,6,"m.supp",1,5.5,4,1,2,"5fdfdde7-5f31-cc8c-e04c-45861ca3c989","Because I needed credits.",NA
1,1,1,2,1,7,1,2,1,2,4,3,4,6,NA,NA,NA,4,4,6,6,4,4,"m.supp",4,5.4,3,"control",1,1.5,5,2,2,"5fdfde36-628b-3c76-46df-2f4d07fb04fa","Free gold","Nada"
15,1,2,2,6,4,1,2,3,3,4,2,2,1,6,6,6,2,5,2,3,1,3,"control",3,5.8,3,"m.opp",3,5.2,5,2,2,"5fdfdda9-c4c4-7ae4-4ec4-627112c2bf43","rewards","none"
1,2,1,2,6,2,1,1,2,1,1,2,4,3,4,4,6,3,3,3,4,3,4,"m.supp",2,6,5,"m.supp",3,9.1,4,1,2,"5fdfde62-5af6-9ad1-a78c-670d6ac5e866",NA,"Goods"
12,1,2,2,5,6,2,2,2,1,5,1,1,1,6,6,6,4,4,2,1,3,3,"si.supp",2,2,3,"si.opp",3,9.6,3,2,2,"5fdfded9-934c-7a31-d9fd-360b47c4cc06","moneh","none to"
1,4,1,2,4,1,3,1,2,2,3,4,4,3,3,4,3,3,3,3,4,3,2,"si.opp",2,6.4,3,"si.opp",2,6.2,3,2,1,"5fdfde8c-fd7d-b1c7-919d-4a920cc1019b",NA,"Cxft I have to do that but I don't know if I"
25,1,2,2,2,4,1,1,1,1,5,5,5,5,5,5,5,2,1,2,NA,NA,NA,"si.opp",4,7.3,3,"si.supp",5,10,5,5,1,"5fdfded9-2a8a-e520-7536-1c863986eac2","to earn extra money",NA
21,3,2,2,6,4,3,3,2,2,2,4,5,6,NA,NA,NA,3,3,4,6,1,3,"si.supp",4,7.3,3,"si.supp",3,5.3,5,5,6,"5fdfddc4-f353-2294-09e4-d61485469e7c","For smurfbarriers ",NA
4,2,1,2,3,3,2,1,1,1,2,1,3,2,4,3,4,4,5,4,5,3,4,"si.supp",3,5.7,4,"si.supp",3,7.7,4,4,2,"5fdfdf22-3cdc-f87e-c4b8-46123f7d1f37","Needed credits","Noo"
35,1,1,2,2,2,2,2,3,3,3,1,1,1,6,4,6,1,1,1,1,1,1,"m.supp",1,1.5,3,"m.supp",5,2,3,2,6,"5fdfde17-4fe6-1b02-494b-0bff2fd998cc","Credits","Not sure"
1,2,2,2,1,1,1,2,3,1,1,3,1,1,6,5,4,5,5,3,4,4,1,"m.supp",3,5.1,3,"m.opp",3,4.2,3,2,5,"5fdfdf63-5b9d-fbe3-52c7-b07f815b1a83","For my opinion ","None"
1,2,2,2,1,1,1,2,3,1,1,3,1,1,6,5,4,5,5,3,4,4,1,"m.supp",3,5.1,3,"m.opp",3,4.2,3,2,5,"5fdfdf63-5b9d-fbe3-52c7-b07f815b1a83","For my opinion ","None"
8,1,2,2,2,1,2,1,2,1,3,3,6,6,6,6,6,5,6,1,1,6,6,"si.supp",4,8.8,3,"control",4,6.6,5,2,3,"5fdfdf0a-9899-6cc5-44ea-2825344aa71a","i get bored ","nothing "
8,1,2,2,2,5,3,3,3,3,4,4,4,4,5,5,5,1,3,2,2,1,1,"si.opp",2,6.5,3,"m.opp",4,7.6,5,2,1,"5fdfdf3c-1efc-bada-ef94-325fd2edfc4b","Extra time",NA
17,4,2,2,1,4,3,1,2,1,5,3,3,6,6,6,6,2,2,5,5,2,4,"si.supp",5,10,1,"si.opp",3,10,5,4,1,"5fdfdfe5-ac28-49ee-990d-a3902dc119a8","Ok","21"
14,4,2,2,1,5,1,2,3,3,4,5,4,5,6,6,6,4,6,3,3,4,4,"m.supp",5,9,3,"si.supp",3,5.9,3,2,6,"5fdfdfcf-e143-c2ee-f213-e190ce99e371","Part time","Good survey"
10,1,2,2,2,4,1,2,2,2,5,4,4,4,4,6,3,2,5,4,5,3,4,"m.opp",2,1,3,"si.supp",4,7,5,1,2,"5fdfdf13-5f03-8e83-adbe-e72dff5f3ce8",NA,NA
1,2,1,2,1,1,2,1,1,1,3,1,6,6,5,1,4,1,1,1,2,1,6,"m.opp",1,6.6,2,"si.opp",1,7.2,3,5,1,"5fdfdf97-d6ff-40d8-7d6f-ac0044d8a6ca","2005","Yehehe"
15,1,2,2,2,7,2,1,2,1,5,1,1,1,6,6,1,1,6,1,1,1,6,"si.supp",5,10,3,"m.supp",5,10,5,5,6,"5fdfdf53-c354-a3d2-bc37-079e1abcb29b","The rewards ",NA
46,1,1,2,6,4,3,2,1,2,3,3,4,4,4,6,5,4,4,4,4,4,4,"si.opp",4,6.4,3,"control",4,6.1,5,3,2,"5fdfdf99-537c-2d9a-713b-2dbb29ca7abb","Spare time",NA
8,2,2,2,2,2,1,2,1,2,4,6,5,5,5,6,4,1,6,3,1,1,4,"m.opp",4,9.1,3,"m.supp",5,4.3,5,1,2,"5fdfdfd2-6cd3-986d-1771-95cb9641bec8","Friday ","None"
1,1,1,2,1,5,1,2,2,2,4,3,5,5,4,4,3,4,3,5,5,3,2,"si.supp",2,6.9,4,"m.supp",3,7.3,3,5,1,"5fdfdfb2-e923-2629-c4f4-81827efd142b","3 years ago",NA
40,2,2,2,6,1,1,1,1,1,2,5,6,6,6,6,5,6,4,1,6,6,5,"control",5,10,3,"control",5,8.2,5,5,6,"5fdfdf9c-467d-6f70-7042-2f3be2bd867e","Nothing else to do",NA
26,1,2,2,6,6,3,2,3,2,4,3,1,2,6,6,4,4,5,2,6,4,6,"m.supp",4,8.4,3,"control",5,8.2,5,2,2,"5fdfe01a-beda-cc42-d788-6c71b5abb97a","Gems ","No "
1,2,1,2,6,1,3,3,3,3,1,4,5,6,4,4,4,4,6,4,4,4,5,"si.supp",4,4.7,3,"m.opp",4,6,4,1,6,"5fdfe05b-a80c-c6c5-7866-34c18d021123","Idk","None"
17,1,2,2,2,2,1,2,1,1,3,6,6,6,6,5,4,1,6,6,6,5,6,"si.opp",5,9.2,7,"control",5,8.9,4,4,1,"5fdfdfb2-c679-306f-396c-d62abd610b47","Extra income","None"
17,1,2,2,2,2,1,2,1,1,3,6,6,6,6,5,4,1,6,6,6,5,6,"si.opp",5,9.2,7,"control",5,8.9,4,4,1,"5fdfdfb2-c679-306f-396c-d62abd610b47","Extra income","None"
20,1,1,2,2,4,1,1,2,1,4,1,1,1,NA,NA,NA,1,2,6,NA,NA,NA,"control",3,4.6,3,"si.opp",5,10,5,1,1,"5fdfe027-d607-3253-79d2-0608cfac0037","Free gems in a game",NA
1,1,1,2,2,7,2,2,3,1,3,5,5,6,NA,NA,NA,5,2,2,1,2,1,"m.opp",3,5.3,3,"m.supp",3,4,5,1,1,"5fdfe087-f097-5fa4-a464-0274fb63c8c9","Too harvest hold for my sports game","No"
1,1,1,2,2,7,2,2,3,1,3,5,5,6,NA,NA,NA,5,2,2,1,2,1,"m.opp",3,5.3,3,"m.supp",3,4,5,1,1,"5fdfe087-f097-5fa4-a464-0274fb63c8c9","Too harvest hold for my sports game","No"
42,1,1,2,6,1,2,2,2,2,2,3,5,6,6,6,6,1,2,1,6,3,1,"si.opp",4,6.3,3,"control",1,1,5,1,5,"5fdfdf72-12dd-1dfa-72d1-addc3660bb5d","Covid","No but Biden isn't the answer"
42,1,2,2,6,2,2,2,2,2,1,4,4,5,4,5,3,4,4,4,4,4,3,"control",3,5.5,3,"si.opp",3,6.4,5,5,2,"5fdfe07c-286b-8eec-5a14-6325e8221e63","to make some money","This was interesting and easy to do"
3,1,1,2,2,4,4,1,2,1,2,6,4,4,5,5,3,1,4,6,5,6,4,"m.supp",4,7.6,2,"si.opp",2,7.1,4,3,2,"5fdfe14b-caee-c22f-b869-ab23735c260a","credits","bauahaaiabavaha"
28,1,2,2,1,7,3,3,3,3,4,5,5,6,5,6,6,4,1,4,NA,NA,NA,"si.supp",3,4.9,3,"si.opp",5,1,5,5,3,"5fdfe11f-3e20-e2e8-dbcb-6a7fd3d77630","Points",NA
50,1,2,2,4,3,2,2,2,2,4,4,4,5,6,6,6,2,2,1,4,4,2,"si.supp",3,5.7,3,"m.supp",4,7.1,5,3,2,"5fdfdfcf-a021-ce50-ebd8-14d7d3336ff6","Get points for game","A little hard to understand "
16,1,2,2,6,1,4,3,3,3,1,5,4,5,4,6,5,2,4,4,NA,NA,NA,"m.supp",2,6,6,"control",3,6.1,2,1,4,"5fdfde3f-fa95-60cf-4a09-673093eb8cd8","Fun  of it","When will people expect same sex marriage "
1,1,2,2,6,2,1,1,3,3,2,5,2,6,5,5,6,2,1,1,6,1,1,"control",5,9,3,"control",4,7.5,5,5,1,"5fdfdfaf-1ae5-11b9-9b9f-0f560cd5d607","Rewrds","Very easy to understand "
19,1,1,2,6,4,3,3,3,3,3,4,4,4,NA,NA,NA,3,5,4,4,3,5,"si.supp",3,3.5,4,"si.supp",3,6,5,1,6,"5fdfe0f3-2399-f489-e162-f5d96f5fa4eb",NA,"Na"
11,1,2,2,2,3,3,2,1,2,5,5,5,4,5,6,5,3,5,3,4,1,1,"m.opp",4,7.2,3,"control",5,8,5,1,3,"5fdfe173-4c53-c485-f2fd-e3eca4bc20de","Tokens for my game","N/A"
1,1,1,2,4,2,1,2,3,1,2,4,5,5,5,6,5,2,5,3,3,3,2,"si.supp",4,7.5,3,"si.supp",4,8.9,5,3,2,"5fdfe107-5f0a-fc23-04c8-d55fb0a1c745","Make a few Xtra dollars","Not at this time."
1,1,2,2,3,6,1,1,1,1,1,4,5,5,5,4,4,4,4,4,NA,NA,NA,"m.opp",3,5.4,3,"m.supp",4,7.6,5,2,2,"5fdfe188-a699-5a64-7cb6-b7d1613dc976","No reason in particular","No comments"
13,1,2,2,6,1,3,3,3,3,1,4,4,4,6,6,6,1,1,3,3,2,1,"m.opp",2,4.1,3,"si.supp",1,1.1,5,2,5,"5fdfe13b-b5a8-ed1b-16b3-49c3b1d9db91","Want my voice to matter, and Income Needed.","I enjoyed this survey, thank you."
10,1,2,2,1,2,2,1,2,1,2,4,5,5,4,6,6,1,2,3,2,1,1,"m.opp",1,1,3,"m.supp",4,6,5,5,1,"5fdfe140-9cfa-2538-fd83-5cbb408692f7","Strapped for cash ",NA
24,1,1,2,2,3,2,2,2,2,3,4,3,4,5,4,5,1,6,3,1,1,6,"si.supp",3,4.1,4,"m.opp",4,6.2,3,5,1,"5fdfe23c-e860-4fd7-f446-7da965599eea","For rewards ",NA
11,1,2,2,2,6,1,1,1,2,4,6,5,6,6,6,5,3,2,4,1,5,1,"si.opp",4,7.5,3,"m.supp",5,9.3,5,4,2,"5fdfe213-1f07-393d-f1ee-6894e4b55a29","To earn points on games that I play",NA
18,1,1,2,2,2,2,1,3,3,1,1,2,4,3,6,2,1,3,4,4,4,2,"control",3,7.2,3,"m.supp",4,6.7,5,1,6,"5fdfe0d9-8c95-8135-13c8-df7f3af720e1","To make extra money ",NA
49,1,1,2,4,2,2,1,2,1,1,4,4,4,5,5,4,2,4,3,6,2,3,"m.opp",1,1.1,3,"m.supp",1,1.1,5,5,1,"5fdfe126-4c90-b05f-976c-807e0b234c7c","to earn extra cash","you liberal"
23,1,2,2,6,1,3,1,3,3,1,5,4,5,5,5,6,5,1,3,1,3,1,"si.opp",2,3.7,5,"si.opp",3,3.3,6,1,3,"5fdfe071-3bbd-9c07-2fdd-f081bc843f37","Online",NA
9,1,2,2,2,4,1,1,1,1,2,6,2,5,6,6,2,4,3,4,4,4,1,"si.opp",4,8.2,3,"m.supp",4,7.2,5,1,1,"5fdfe25a-0056-9bfd-b563-3137be778b78","For drop points",NA
9,1,2,2,2,4,1,1,1,1,2,6,2,5,6,6,2,4,3,4,4,4,1,"si.opp",4,8.2,3,"m.supp",4,7.2,5,1,1,"5fdfe25a-0056-9bfd-b563-3137be778b78","For drop points",NA
1,1,2,2,1,2,3,2,1,1,3,3,4,5,6,6,4,3,5,4,4,2,2,"m.supp",5,9,3,"m.supp",5,9,5,1,2,"5fdfe289-5c67-9d7e-04ec-15f1fd1fad62","Because I'm that broke","We need to insure all Americans and stop poisoning the planet"
1,1,2,2,1,3,1,1,3,1,2,5,5,5,6,6,5,2,4,3,NA,NA,NA,"control",4,5.3,3,"m.opp",4,5.4,5,1,6,"5fdfe2db-627c-442e-437d-c0dc64e5fbbb","To earn some extra income to help during the pandemic ","It was slow moving to go to the next page. Had to hit the continue button a couple times to make it go"
20,1,2,2,2,3,2,1,1,1,2,1,1,4,3,6,1,6,5,2,2,6,5,"si.supp",3,3.8,3,"si.opp",1,1,4,5,3,"5fdfe322-bda7-fdd5-98a4-82499e0a682a","2014",NA
8,3,2,2,2,4,1,1,1,2,5,4,4,4,NA,NA,NA,2,2,3,2,4,1,"m.opp",4,6,3,"si.opp",4,6.5,5,2,2,"5fdfe19b-c618-880b-3900-b5280daec38c","2 months ago",NA
20,1,2,2,2,3,2,1,1,1,2,1,1,4,3,6,1,6,5,2,2,6,5,"si.supp",3,3.8,3,"si.opp",1,1,4,5,3,"5fdfe322-bda7-fdd5-98a4-82499e0a682a","2014",NA
8,3,2,2,2,4,1,1,1,2,5,4,4,4,NA,NA,NA,2,2,3,2,4,1,"m.opp",4,6,3,"si.opp",4,6.5,5,2,2,"5fdfe19b-c618-880b-3900-b5280daec38c","2 months ago",NA
1,1,2,2,4,2,1,1,1,1,4,4,4,5,6,6,6,5,5,4,4,4,3,"control",5,9.7,3,"si.opp",4,9.2,5,5,2,"5fdfe256-53ff-a91a-7a90-9256b4f31d43","Points",NA
1,6,1,2,1,5,3,3,3,3,1,5,4,5,4,5,5,4,6,5,6,4,4,"m.opp",2,3.7,3,"m.opp",3,5,5,1,2,"5fdfe2da-01d8-4e9a-45a8-f215e10d51bf","Free gold",NA
13,1,2,2,2,5,4,2,1,2,2,6,6,6,6,6,2,2,2,2,3,1,1,"m.opp",4,6.9,3,"m.opp",4,7.2,5,5,2,"5fdfe22f-62d6-d9c7-8edd-1e2d6e1bb719","For money","No"
1,4,2,2,2,3,1,1,1,1,2,4,1,4,NA,NA,NA,2,3,2,6,2,2,"m.supp",1,2.3,6,"control",5,9.1,6,4,1,"5fdfe33b-23ac-48f4-9196-ac0c666da971",NA,NA
29,1,1,2,1,2,4,3,3,3,1,2,2,3,6,6,1,1,3,1,6,1,4,"si.supp",3,4.9,3,"m.opp",1,1,5,1,1,"5fdfe19c-5e63-3b85-b179-b6e278c9212d","Cash","There is no left or right, no Democrat, no Republican . There is only the ENEMY! ENEMY of the human race.  "
1,1,1,2,2,6,2,2,2,2,1,2,2,2,4,4,6,4,6,5,6,4,5,"si.supp",1,1,3,"si.opp",1,1,5,1,6,"5fdfe271-9506-76bf-390f-25098bd96a7c","Week ago ","None "
1,1,2,2,6,1,3,3,1,2,4,4,4,3,4,4,5,4,4,5,5,4,2,"si.opp",4,7,3,"m.supp",4,8.3,5,2,2,"5fdfe03a-6b6d-2421-2924-6ffe4afebfb4","Make a little money",NA
44,1,1,2,1,5,2,1,2,2,4,5,5,5,6,6,6,2,5,4,NA,NA,NA,"control",1,3.1,3,"si.opp",3,4.1,5,5,4,"5fdfe3bc-964b-b801-8ce6-bab427630f60","Rewards",NA
56,1,1,2,4,5,2,2,2,2,5,5,5,5,5,4,5,4,5,3,5,3,4,"m.supp",3,6.9,3,"m.opp",4,7.9,5,4,5,"5fdfe2f5-8625-40c2-7b3d-c6e73dc3a540","Game progression ",NA
56,1,1,2,4,5,2,2,2,2,5,5,5,5,5,4,5,4,5,3,5,3,4,"m.supp",3,6.9,3,"m.opp",4,7.9,5,4,5,"5fdfe2f5-8625-40c2-7b3d-c6e73dc3a540","Game progression ",NA
1,6,2,2,6,2,1,1,2,1,4,5,4,4,3,6,3,3,4,3,4,2,3,"si.opp",3,1,4,"si.opp",3,1,5,4,2,"5fdfe482-7c74-4488-e007-a41381d10419","Fbrbdbdb","Sjdjrb"
55,1,1,2,4,6,3,1,2,1,5,3,2,5,3,6,3,5,3,4,NA,NA,NA,"si.supp",1,1,3,"si.opp",1,1,5,5,2,"5fdfe3ad-1588-c228-7597-9e7abcd19a9c","To make money",NA
2,3,2,2,1,1,3,2,3,2,1,6,6,6,6,6,2,1,5,2,4,1,6,"si.supp",5,9.3,3,"si.opp",5,10,5,1,4,"5fdfe79d-3950-8bca-2ab8-d2a75ae1807a","for credits","none"
30,4,2,2,5,5,1,2,1,2,4,4,3,4,4,5,5,3,4,4,4,4,3,"si.opp",3,4.8,3,"control",4,6.8,5,5,2,"5fdfe712-1de4-f937-68d2-c61d0c1429e9","Sometimes to do","None "
18,8,2,2,2,6,1,1,1,1,4,6,6,6,6,5,6,1,4,1,6,6,6,"m.supp",5,10,3,"si.opp",1,6.8,3,1,4,"5fdfe874-2946-44fe-246a-6275c7ad0d65","Just now",NA
1,1,1,2,2,6,2,2,2,2,5,5,5,6,6,6,5,6,5,4,6,6,4,"si.supp",3,5.4,2,"m.opp",4,5.4,5,1,3,"5fdfe100-7549-1ba2-b537-cfb901879ed2",NA,NA
6,4,1,2,1,2,3,2,1,2,5,6,5,4,6,6,6,2,6,4,4,5,5,"control",5,9.8,3,"control",5,10,5,1,1,"5fdfe66f-af55-fc98-8024-2b24321f8023","To earn money for my family ","Thank you "
33,2,2,2,6,1,3,3,3,3,4,5,4,4,6,4,2,1,3,3,6,1,1,"m.supp",4,7.3,3,"control",4,8.7,5,5,2,"5fdfdf81-217f-dcba-0b00-755540118836","Curiosity and financial incentives",NA
14,2,1,2,6,2,1,2,3,3,1,4,4,4,4,4,5,2,5,6,6,4,3,"si.supp",4,8.8,3,"m.opp",4,6.7,5,5,2,"5fdfe0a0-d81d-3517-a46a-a09ef0a88f0d","Couldn't find a job. Needed a few bucks.","Keep asking questions! Challenge everything."
1,8,2,2,1,3,3,3,3,1,2,4,4,5,5,5,5,4,5,4,4,3,3,"control",4,7.1,3,"m.opp",3,8.5,5,2,6,"5fdfecd9-f221-83f4-536c-bfefddb6347b","Like the experience","Nothing"
1,3,2,2,1,3,3,3,2,2,1,3,1,1,5,6,6,1,2,3,2,1,1,"m.opp",5,6,4,"m.supp",4,8.5,5,1,3,"5fdfec70-f88e-d6b2-8b72-3805ad9410ea","I found it fit in my interests and free time as well.",NA
1,3,1,2,2,6,3,2,1,2,3,5,6,6,5,3,5,1,6,1,1,6,6,"m.opp",1,10,6,"si.opp",1,10,4,1,2,"5fdfeec3-e6ed-ab8d-a969-95841bf3f12c","I want imvu credits.","I don't "
35,4,2,2,5,4,2,2,2,2,4,3,3,4,3,6,6,1,3,1,3,3,4,"m.supp",4,7.4,3,"m.opp",4,8.6,5,2,3,"5fdfefa8-ea8f-6ec4-60a2-3e8392043cee","My friend told me to do when I have a free time.",NA
1,3,1,2,2,7,2,1,2,1,5,2,2,2,4,5,1,1,1,5,6,4,4,"m.opp",1,2.5,3,"si.supp",3,4.8,5,5,2,"5fdff090-28cd-8bf1-fc93-c92ec55c6572","Coins","No comments"
5,4,1,2,1,5,1,1,1,1,5,6,5,5,1,6,4,6,6,4,4,6,6,"m.opp",4,7.7,3,"m.supp",1,1,5,1,6,"5fdff167-d7e5-0ab8-f0b7-5a47af322ace","To put my opinions in the world",NA
4,4,2,2,2,4,1,1,1,2,2,6,5,6,6,5,6,4,6,4,4,5,6,"si.supp",4,7.3,5,"si.supp",4,8.5,2,2,1,"5fdff31c-9ff1-e6d9-b478-8427c3b365b5","to get credits","no"
3,2,2,2,1,5,3,3,3,3,4,6,3,3,3,3,4,1,1,1,1,4,1,"m.opp",5,1,3,"si.supp",5,1,5,1,6,"5fdff2cd-f511-9df5-cf4d-2d3321fdf9b5","To earn credits","Everything is no right right no "
48,3,2,2,2,3,3,2,3,1,5,4,4,5,6,6,6,1,3,1,3,1,1,"si.opp",4,9.1,3,"si.supp",5,10,5,5,1,"5fdff1a9-a4e2-9178-7aa6-17e204270396","2017","Memorable survey, enjoyed providing feedback, questions were clear and concise"
48,3,2,2,2,3,3,2,3,1,5,4,4,5,6,6,6,1,3,1,3,1,1,"si.opp",4,9.1,3,"si.supp",5,10,5,5,1,"5fdff1a9-a4e2-9178-7aa6-17e204270396","2017","Memorable survey, enjoyed providing feedback, questions were clear and concise"
1,3,2,2,2,3,1,1,1,1,3,4,3,1,NA,NA,NA,5,3,4,1,3,5,"si.supp",4,3.1,1,"m.opp",3,5,4,3,4,"5fdff357-bd2b-4630-96f3-c272a8ceb8fd","around 3 months ago",NA
5,4,2,2,6,3,1,1,1,1,2,6,6,6,6,4,6,1,6,1,1,6,6,"m.supp",3,5.8,3,"si.supp",4,7.9,5,1,2,"5fdff34f-c77e-e7a4-9e08-eb222fa0c364",NA,NA
4,3,2,2,3,2,1,1,1,2,2,5,4,3,5,6,6,3,6,5,3,4,2,"si.supp",5,10,3,"si.supp",5,10,5,1,2,"5fdff30b-442c-5534-3b15-6dace0cfa98a","For extra cash",NA
1,4,2,2,2,3,1,2,1,2,4,5,4,6,5,6,6,6,6,5,5,4,4,"m.supp",5,8.4,3,"m.opp",4,6.7,5,1,3,"5fdff441-ea47-3651-163e-99afc898f2e3","For money ",NA
49,1,2,2,4,3,3,1,2,1,3,4,2,3,5,4,5,1,4,2,4,1,2,"m.opp",1,3.4,3,"control",3,3.3,5,5,6,"5fdff365-0fd3-eb55-7196-59b407703f2f","earn some money","thank you"
49,1,2,2,4,3,3,1,2,1,3,4,2,3,5,4,5,1,4,2,4,1,2,"m.opp",1,3.4,3,"control",3,3.3,5,5,6,"5fdff365-0fd3-eb55-7196-59b407703f2f","earn some money","thank you"
1,3,2,2,5,4,2,1,2,1,1,2,1,3,3,4,3,3,4,3,3,2,3,"m.supp",4,4.9,3,"m.supp",3,5,4,2,3,"5fdff6c9-25d6-6f16-a2c0-3b924ecac128",NA,"2"
36,4,1,2,2,5,2,2,2,2,4,4,4,5,4,5,5,2,6,5,6,1,4,"control",5,9.1,3,"si.supp",5,9.4,5,5,2,"5fdff685-4745-ed12-b793-ad60cb85bfab","Earn gift cards",NA
